row ID,row m/z,row retention time,row ion mobility,row ion mobility unit,row CCS,correlation group ID,annotation network number,best ion,auto MS2 verify,identified by n=,partners,neutral M mass,5_Ext_blank.mzXML Peak height,15_Brote_76_08mg_1.mzXML Peak height,28_Brote_24_ 8mg_3.mzXML Peak height,13_Brote_50 _ 1mg_3.mzXML Peak height,22_Brote_76_08mg_2.mzXML Peak height,43_Brote_33_5 mg_2.mzXML Peak height,12_Brote_14_5mg_1.mzXML Peak height,35_Brote_76_08mg_3.mzXML Peak height,26_Brote_6_8mg_1.mzXML Peak height,46_Brote_33_4mg_3.mzXML Peak height,58_Brote_22_3mg_1.mzXML Peak height,20_Brote_6_6mg_1.mzXML Peak height,59_Callo_40_2mg_2.mzXML Peak height,24_Brote_33_4mg_1.mzXML Peak height,42_Callo_56_2mg_2.mzXML Peak height,30_Brote_33_4mg_2.mzXML Peak height,38_Callo_40_2mg_3.mzXML Peak height,57_Brote_27_8 mg_3.mzXML Peak height,23_Brote_50 _ 1mg_2.mzXML Peak height,10_QC.mzXML Peak height,62_Callo_56_2mg_1.mzXML Peak height,48_Brote_6_8mg_3.mzXML Peak height,18_Brote_6_6mg_2.mzXML Peak height,34_Brote_14_5mg_2.mzXML Peak height,52_Brote_14_5mg_3.mzXML Peak height,9_QC.mzXML Peak height,19_Brote_22_3mg_2.mzXML Peak height,65_QC.mzXML Peak height,37_Brote_27_8 mg_1.mzXML Peak height,31_Brote_22_3mg_3.mzXML Peak height,17_Brote_33_5 mg_3.mzXML Peak height,11_Callo_52_9mg_3.mzXML Peak height,14_Brote_44_2 mg_2.mzXML Peak height,60_Brote_50 _ 1mg_1.mzXML Peak height,47_Brote_12_5mg_1.mzXML Peak height,41_Brote_12_5mg_3.mzXML Peak height,63_Brote_6_8mg_2.mzXML Peak height,54_Brote_44_2 mg_1.mzXML Peak height,36_Callo_40_2mg_1.mzXML Peak height,21_QC.mzXML Peak height,16_Brote_25_ 3 mg_1.mzXML Peak height,66_QC.mzXML Peak height,64_Brote_25_ 3 mg_2.mzXML Peak height,32_QC.mzXML Peak height,29_Brote_25_ 3 mg_3.mzXML Peak height,45_Callo_52_9mg_2.mzXML Peak height,40_Brote_6_6mg_2.mzXML Peak height,49_Brote_27_8 mg_2.mzXML Peak height,55_QC.mzXML Peak height,25_Brote_44_2 mg_3.mzXML Peak height,51_Brote_33_5 mg_1.mzXML Peak height,39_Callo_52_9mg_1.mzXML Peak height,27_Brote_12_5mg_2.mzXML Peak height,50_Brote_24_ 8mg_1.mzXML Peak height,61_Callo_56_2mg_3.mzXML Peak height,44_QC.mzXML Peak height,53_Brote_24_ 8mg_2.mzXML Peak height,
18427,130.9965527131401,47.54375,,,,,,,,,,,0,0,0,0,0,0,0,639.4969,0,786.6652,0,0,0,795.745,0,0,0,0,0,0,0,0,0,0,0,548.37103,0,0,756.3259,0,594.12256,0,0,462.29584,1039.8009,0,0,0,0,872.1383,842.4557,0,0,0,0,0,0,0,0,0,0,0,0,977.09186,920.3619,0,0,
15673,130.99657672490864,43.95365,,,,,,,,,,,0,772.9902,1302.6158,657.26874,782.8637,797.57635,1056.1498,729.1056,938.51294,826.391,495.56586,2039.0107,760.28503,791.5907,814.86926,886.71655,895.0046,493.01666,840.8431,612.0798,859.8771,1029.9,2113.6675,1071.1498,1355.017,602.02094,842.6881,769.1929,713.7676,776.42694,610.2145,824.68256,616.6652,555.49005,1110.2406,1224.3337,1140.5342,642.74695,825.8718,922.97156,1001.48645,658.3295,1246.525,834.40045,1146.2756,1125.1814,2154.726,818.64465,540.6306,661.20233,708.85223,1163.7286,1073.9445,1425.119,759.4299,1087.1592,1439.2347,
20223,130.9972287125744,49.386425,,,,,,,,,,,0,0,704.9202,0,0,0,0,0,0,0,0,0,0,0,714.5521,0,548.2393,0,0,0,538.10394,0,0,509.07715,0,0,466.3704,0,453.72116,0,0,0,0,0,530.559,0,588.2854,0,0,0,0,0,0,464.01437,0,640.746,0,468.4763,0,0,498.73846,612.6574,0,0,0,0,0,
19327,130.99691708159483,48.531387,,,,,,,,,,,0,0,0,0,0,0,451.46356,459.81433,0,0,0,0,0,523.2252,601.09186,0,578.78394,0,520.8506,0,0,0,0,0,0,0,470.55673,0,520.8846,0,0,0,0,0,596.1844,633.18634,540.3923,462.62668,538.2795,0,502.12094,0,0,0,0,660.9627,0,0,0,0,0,0,0,590.70447,0,606.1723,617.08466,
7168,130.9974096598769,22.92147,,,,,,,,,,,0,0,0,460.06638,498.97678,496.0559,0,0,0,0,0,0,0,645.015,499.18668,648.8238,0,0,491.39197,0,0,0,0,0,0,0,516.0713,0,461.9807,459.43643,602.5891,510.9039,0,0,0,0,0,0,0,0,1594.8019,0,910.31903,0,1698.2295,0,0,451.5057,0,0,0,495.2635,0,0,0,0,0,
19828,130.9974980662646,48.967567,,,,,,,,,,,0,460.8202,988.203,471.5976,0,549.304,454.22916,477.80353,519.13696,473.3949,0,837.9686,0,0,634.3805,0,523.0909,0,626.748,0,0,619.21704,800.7594,0,0,0,474.02322,0,0,0,0,0,0,481.9189,545.73425,645.576,577.9297,472.203,529.7372,645.7084,514.77606,0,570.26416,525.7777,636.6273,682.8195,908.6277,531.0415,0,467.88394,488.592,673.0294,0,1130.8862,0,596.8346,1120.8336,
16785,130.9976504028683,45.566666,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,474.07944,0,0,0,0,0,0,0,0,0,481.03268,0,0,0,0,458.39587,0,0,0,0,0,0,0,0,522.52893,0,0,0,0,0,0,0,0,0,494.95685,0,0,0,0,0,0,0,0,0,0,476.98203,
19450,130.99791556999816,48.592308,,,,,,,,,,,0,461.61816,0,0,517.42725,603.8013,0,453.34488,0,508.91925,0,0,0,478.4907,0,522.2491,0,0,596.0647,0,535.3681,562.5989,0,570.0458,0,0,487.10886,474.72964,497.34454,466.9379,0,0,0,0,0,0,0,473.34357,0,549.83,0,0,609.64435,505.09088,625.1837,0,962.16376,541.2749,0,0,544.49396,649.0373,607.0477,0,522.29816,0,0,
16932,130.99798431645124,45.741875,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,489.44852,0,0,0,0,0,0,0,0,0,0,475.98856,0,0,0,506.23212,0,0,0,0,0,0,0,0,586.8754,0,0,0,518.8506,0,0,0,0,0,489.89407,0,0,0,0,0,460.82413,0,0,0,0,465.37823,
8099,130.9982068358914,25.009584,,,,,,,,,,,0,0,0,0,0,0,0,544.7483,0,0,687.5901,0,459.9307,0,0,0,0,0,0,0,636.2831,0,0,0,0,0,0,0,0,453.91763,0,0,0,800.8241,0,0,0,904.407,0,0,0,0,0,0,0,647.288,0,523.22003,0,564.17847,0,455.881,0,0,625.439,0,0,
8530,130.99832069832118,26.044445,,,,,,,,,,,0,0,0,0,0,0,0,0,632.6126,0,0,0,3595.0925,0,0,0,2540.2432,0,0,0,0,1419.1794,0,0,480.68387,0,0,499.6319,0,0,0,0,0,602.17786,1705.2723,1105.6084,1867.8624,1090.6819,2039.0582,0,0,641.55835,0,464.4436,0,0,0,0,498.38443,663.9951,0,0,625.97845,0,0,498.5417,0,
15450,130.99857654528708,43.585888,,,,,,,,,,,0,724.2344,2137.4265,821.5031,1046.3762,1378.4835,1120.7551,1278.2488,1249.5737,1723.3275,1209.3828,1930.0676,3070.7222,887.1425,964.1991,1276.9885,2768.9478,1301.2435,1228.8597,619.01013,1293.5731,2253.5466,1996.9749,1759.152,2583.2583,654.5662,952.75354,1958.2455,1213.4727,1114.9219,714.36615,935.9222,766.6656,1773.5558,2602.109,1965.8634,3080.7878,2378.46,2482.4077,963.5747,855.6368,1310.8938,2935.9192,1114.0255,1528.2749,2712.5725,2857.3079,1857.8457,960.18207,1535.982,1564.8784,2138.9775,1333.3573,3596.6868,1167.5839,1824.2482,3564.8142,
17990,130.99903594042212,47.221066,,,,,,,,,,,0,2021.3053,1778.7937,1867.1523,2562.1116,2263.43,2165.2456,2166.103,2354.331,1953.0269,495.29846,5688.515,1447.0471,2091.568,2787.518,2236.8464,2920.2776,728.7061,2667.5813,1106.6702,2432.7175,2396.3308,5593.0894,3737.4336,4178.628,1168.917,1831.3413,1592.0468,1968.235,1625.2501,1657.9092,1449.7764,1928.3625,974.58154,3246.0264,4012.0562,2092.3523,1663.984,2652.595,2461.847,2795.1238,899.0412,3560.2188,1749.8767,3719.9644,3408.4573,6297.058,2020.6542,750.6247,2205.5696,1957.3413,3834.1497,3978.8193,1833.0095,2281.4355,2474.407,1892.4943,
18533,130.99944375956954,47.648,,,,,,,,,,,0,534.6234,0,0,705.8859,0,0,0,0,0,0,0,522.50244,0,0,690.15204,0,0,0,0,809.6345,0,0,0,0,0,0,0,0,628.06177,0,580.4733,0,0,0,0,0,549.8091,0,810.0278,0,0,0,0,0,0,0,0,0,0,0,0,0,0,785.54596,0,0,
18195,130.99944573268354,47.354786,,,,,,,,,,,0,1349.9683,1424.2998,1091.7822,0,1675.3475,1547.3027,1379.165,0,0,469.92188,3389.0288,1089.7253,0,1926.9088,1406.3357,2040.577,0,1499.4161,831.8467,1825.294,1486.8807,3617.952,2171.7695,2664.1465,872.9065,1305.4403,0,1483.4952,1263.5048,1108.7146,1140.8666,0,658.2713,1993.1282,2301.3076,0,1122.6561,1812.9575,1557.106,1714.3629,812.24646,2097.9246,1268.3822,2057.6123,2389.1997,3893.1052,1637.0709,664.9287,1439.8124,1375.9153,2584.3193,2114.1516,1667.6636,1599.4658,1704.6542,1545.1442,
17012,130.99961072311314,45.84833,,,,,,,,,,,0,0,2561.006,0,0,0,0,0,524.9928,0,0,498.88394,0,0,0,0,0,0,491.6842,0,0,869.8202,459.9925,0,470.07062,0,0,530.9464,0,0,0,0,0,501.89636,0,541.6022,869.8235,0,0,603.254,488.46585,548.9294,809.3511,493.1481,667.947,559.61096,542.0523,0,560.46844,0,0,566.2707,0,4271.4375,0,599.2697,4128.5405,
7380,130.99962785626684,23.313,,,,,,,,,,,0,877.136,0,0,1012.0425,0,0,634.43677,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,517.53577,0,0,0,476.70154,0,0,0,0,0,0,0,0,0,0,0,0,
19882,130.9999031348431,49.023335,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,531.0219,0,0,0,0,0,0,476.64203,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,604.46356,0,0,0,0,
10739,130.99992231677584,28.638334,,,,,,,,,,,0,0,0,672.89276,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,560.6868,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,584.5603,0,0,0,0,0,0,0,
13912,131.000421815434,39.213333,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,507.22983,0,0,0,0,0,582.8378,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,532.6839,0,0,
15274,131.00048811671266,43.3,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,654.6273,0,0,0,631.018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,557.4132,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
8703,131.00183428319346,26.198002,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,482.02484,1016.82904,0,0,0,724.59955,0,0,0,0,0,0,0,0,0,0,609.52075,0,0,0,0,0,0,511.77377,0,533.7352,0,612.4933,0,530.85254,549.1174,2993.1655,452.118,1032.6826,0,589.2033,0,513.4701,0,0,0,0,0,0,521.1517,0,
16583,131.00187374931963,45.285,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,482.62634,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,460.35568,0,0,0,0,0,462.80222,0,0,0,0,0,
16370,131.00570991370677,44.94625,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,783.42303,0,0,0,0,0,623.89215,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,463.7195,0,0,0,0,0,0,0,612.424,0,0,
15967,131.00573948381813,44.406666,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,472.55017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,610.4923,0,0,0,0,0,0,505.1507,0,0,0,
8225,131.00697884383865,25.24375,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,495.79077,0,0,0,0,0,0,0,0,0,0,0,0,0,505.98007,476.3462,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,483.52957,0,0,0,0,
9105,131.0071968017301,26.976206,,,,,,,,,,,0,0,0,0,0,461.39426,0,536.9444,0,923.6548,754.62634,1166.8005,635.5972,519.46814,529.44165,631.4057,0,0,0,0,780.54333,731.5214,831.9111,0,565.0494,0,0,630.1471,0,574.97644,0,0,0,1094.4146,741.4086,536.1576,907.7225,1096.7499,0,450.63452,0,898.93884,478.3681,835.45966,0,706.762,1222.1674,524.26776,936.22424,703.91956,0,502.13696,0,517.542,843.8993,644.6878,0,
4624,131.00739012046958,17.109285,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,483.75876,0,0,0,0,0,0,0,0,527.90063,0,0,0,0,728.1687,0,489.0605,0,0,564.22424,0,622.0526,0,0,0,0,0,0,464.31448,0,
15228,131.00820919745306,43.205,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,601.7107,0,0,0,570.1229,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,521.3988,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
15376,131.00922088348523,43.439003,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,722.97845,0,0,459.5152,0,0,0,0,0,590.52405,469.77118,626.4047,511.10953,728.6744,0,0,477.14548,0,0,0,0,0,0,521.08105,558.5714,566.23145,0,0,489.58615,0,0,818.8006,0,481.31284,704.0369,1035.0134,453.6996,0,0,0,569.64856,0,0,587.9951,548.1654,0,
14136,131.01162319790868,40.19125,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3227.727,0,0,0,450.7012,0,2934.4973,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2796.0874,0,0,
12133,131.01798780013615,31.228989,,,,,,,,,,,0,1185.0919,752.94476,547.5038,1565.4717,3597.7812,643.17426,2317.2375,845.5299,3179.4666,3962.4426,3068.535,4033.3198,1696.9427,1352.0131,1912.1438,2717.7917,4611.6304,1194.8163,0,2451.3137,1866.0573,2249.116,3152.211,5097.968,697.21246,1237.377,1901.9222,3545.3435,2910.8389,958.0602,454.22,1467.659,2322.5352,3360.65,2430.0913,1971.0974,3773.698,2376.2786,1195.8359,814.3083,3574.9,3871.4873,3310.2632,1369.7238,3750.8538,3290.5483,4869.2446,3645.7793,2964.531,3831.8682,2905.816,2026.999,1842.4391,2260.2815,2252.2678,1618.0536,
11897,131.0201509284631,30.9962,,,,,,,,,,,0,1290.9585,826.8532,680.25464,1874.8868,3623.4377,0,2810.466,1120.1683,3765.295,4540.237,3383.1812,4470.459,1822.0095,1740.5969,2271.1868,2890.2812,3655.1501,1532.7836,0,3041.8633,2818.76,2565.3108,3140.126,5084.1016,760.97845,1481.9509,2476.9602,2867.6663,3213.3257,1010.323,478.04938,1660.2347,3511.5803,4344.6455,3058.8022,3335.6404,4741.4956,2623.9275,1444.2834,872.1017,4360.0293,5416.837,4062.696,1683.8601,4954.517,4074.3816,3850.021,4670.0767,3384.7832,3961.0078,3523.347,2179.436,2197.1604,2964.6008,2990.1318,1997.7427,
8911,131.0211882393148,26.48954,,,,,,,,,,,0,0,572.3841,0,460.6953,556.6832,0,474.7084,0,541.5907,681.2733,721.8686,739.8787,461.08368,521.56683,504.1311,663.25793,558.8313,487.47598,0,739.3011,535.2743,625.21313,577.1612,829.5891,0,0,465.9719,533.01636,560.695,0,0,0,705.58026,700.6038,558.6541,582.6394,754.47955,500.1772,0,0,710.8699,801.6087,702.3867,451.1108,804.42206,761.5603,632.0157,759.9444,614.66266,583.25696,748.35565,533.48706,895.33936,700.80225,581.8797,825.8434,
8534,131.99138039243854,26.046667,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,803.8643,0,0,0,527.4364,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,477.17783,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
17564,131.99328007994714,46.651997,,,,,,,,,,,0,0,0,0,0,0,0,0,0,509.66885,0,511.53613,485.06342,0,0,0,461.55933,0,0,0,0,688.00165,546.2514,0,688.25726,0,0,0,0,0,0,0,0,0,487.26807,0,849.1393,508.7813,0,0,0,0,787.3256,0,503.60544,557.22656,668.69434,478.6342,0,0,0,0,0,0,0,0,0,
6228,131.99365039128656,21.01027,,,,,,,,,,,0,0,0,0,0,947.7937,0,618.1347,457.6378,831.1922,649.9219,0,566.85846,0,909.0824,636.0749,618.8977,748.0569,673.2759,0,1769.3567,1178.782,0,0,507.0245,0,0,715.6963,586.78455,520.49365,0,0,0,1603.0197,1236.779,823.3115,1325.9922,641.97906,585.6904,0,465.23242,802.28015,2322.1467,775.79175,1102.5603,943.7702,0,903.38806,648.26776,564.8225,943.5253,688.9402,0,803.37463,1752.7039,846.49524,706.0798,
19701,131.99714634950953,48.844376,,,,,,,,,,,0,0,1366.1317,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,558.1625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,595.29816,0,0,0,0,473.34195,0,0,0,487.9601,0,0,0,0,0,475.35568,0,2239.4966,0,0,2324.034,
15461,131.9972838375827,43.59083,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,574.65155,0,0,0,507.4825,0,0,0,0,0,0,0,514.37006,0,0,0,0,0,0,0,0,0,504.09708,0,589.8653,0,451.98627,0,0,0,564.54694,0,0,523.10394,572.1723,0,0,0,0,468.59006,0,676.5165,0,0,684.1641,
17940,132.00464767180614,47.09722,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,616.7143,0,0,0,0,0,0,0,0,0,0,629.33276,0,498.40863,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,474.56293,0,473.72964,489.66656,632.3769,0,0,0,0,475.80777,463.3367,0,0,0,0,
9340,132.00481943212154,27.264376,,,,,,,,,,,0,800.15204,0,0,883.80255,0,0,680.66327,0,0,0,0,0,0,0,0,0,0,0,0,922.898,0,0,0,0,828.82837,0,0,0,0,0,0,0,1547.6744,0,0,0,0,0,834.4024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,927.0144,0,0,
9295,132.00686746354074,27.199999,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,1390.205,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1956.7183,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,835.3838,0,
9449,132.0092477162161,27.335001,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,1368.1775,0,1113.5254,0,0,0,0,750.94543,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1279.7944,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
10004,132.01174843621598,27.853333,,,,,,,,,,,0,0,0,1830.0785,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2471.7861,0,0,0,0,0,0,0,0,0,0,0,2250.572,0,0,0,0,0,0,0,
18001,132.01212492759703,47.228584,,,,,,,,,,,0,482.26184,0,455.0621,556.93036,499.98105,506.5528,469.3197,493.44525,0,0,1228.8438,0,513.86597,625.6205,0,645.26874,0,581.3723,0,531.8431,544.99316,1188.8104,795.04346,874.70483,0,0,0,0,0,0,0,465.4884,0,762.90814,891.79767,0,0,567.85846,526.1622,609.0781,0,818.0419,0,796.12714,732.83167,1325.0288,0,0,517.3109,0,816.491,909.06146,0,537.08203,578.6574,0,
18200,132.0122596872247,47.357727,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,722.6028,0,0,451.60345,0,0,0,0,0,0,0,716.3802,489.49527,525.83685,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,476.04642,0,491.38803,540.85583,841.7973,0,0,0,0,568.7558,498.37888,0,0,0,0,
16974,132.01419317859848,45.785,,,,,,,,,,,0,0,0,0,0,0,0,0,471.71133,0,0,804.9251,0,0,0,0,0,0,0,0,0,0,835.0791,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,926.4802,0,0,0,0,0,0,0,0,0,0,
11453,132.0148439928877,29.75,,,,,,,,,,,0,0,0,699.89606,0,0,0,0,0,0,0,0,0,0,0,0,0,0,487.06244,0,0,0,0,0,0,0,0,0,0,0,0,0,699.3308,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
12159,132.0323190978222,31.232807,,,,,,,,,,,0,0,0,0,0,800.60706,0,455.5822,0,662.8683,863.8084,655.8372,863.36676,0,0,0,627.1909,921.07745,0,0,492.07617,0,497.40045,703.3491,1067.4329,0,0,0,705.119,547.796,0,0,0,478.19092,680.03925,545.5685,0,792.2321,505.20105,0,0,681.81726,772.97906,709.5322,0,807.5002,745.6682,994.04645,790.9271,614.6064,797.7378,578.01636,458.36353,0,454.82642,496.24255,0,
14426,132.0340753237338,40.99,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,729.8993,0,0,0,0,0,0,0,0,0,0,728.4253,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,832.80225,0,0,0,0,0,0,0,0,0,0,
11917,132.03477489508703,30.996979,,,,,,,,,,,0,558.9134,0,0,746.5718,1427.9581,0,1024.0896,460.848,1462.6836,1766.3619,1319.1487,1784.9291,823.575,680.6525,884.2782,1140.2743,1433.443,642.00195,0,1137.7202,1102.4099,1012.507,1172.4838,1955.7375,0,561.5829,1005.08856,1081.2585,1265.0549,0,0,727.6463,1475.8718,1624.5153,1207.999,1190.4132,1790.4962,1001.4658,598.7852,0,1690.5061,2017.2942,1582.4044,656.67737,1841.6624,1432.4734,1515.9232,1686.9166,1376.8673,1585.7152,1383.731,844.9915,825.5678,1163.1461,1189.7372,762.3534,
151,132.9531983769819,3.42,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,561.6064,0,0,0,0,0,0,0,0,0,0,0,0,0,723.62244,0,472.53644,0,0,0,0,567.883,0,0,0,0,0,0,454.63354,0,
259,132.9582124088061,3.641555,,,,,,,,,,,0,0,805.22687,0,0,903.1059,0,686.27985,650.4583,1055.306,1173.5244,1144.0275,1207.9365,0,901.46356,981.04645,919.47174,1070.5914,0,564.5302,1244.5217,1233.863,762.1089,695.5119,1081.3485,1226.1631,0,3431.885,957.2831,942.47205,0,0,0,1142.1539,1270.1903,989.53284,1843.3468,972.49133,809.7901,1895.4103,0,6918.307,1250.4292,3838.0918,938.5034,1045.6868,2900.486,1132.8885,4936.8516,672.2399,1069.134,861.8627,653.0448,1127.8042,1281.8843,4658.6797,1065.0543,
311,132.95888394342808,3.72,,,,,,,,,,,0,0,0,0,0,0,0,0,658.52765,0,0,597.89276,0,455.27853,0,0,0,0,488.81497,0,0,0,0,0,0,462.50082,0,0,0,882.5466,495.19058,0,0,0,0,0,0,0,736.24945,0,0,2881.476,0,1908.1461,0,1021.5044,0,0,0,635.3841,0,823.5796,0,0,0,1787.7019,0,
332,132.97139033761678,3.79,,,,,,,,,,,0,0,760.3887,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,469.051,0,0,0,0,806.8712,0,0,0,0,0,0,0,0,0,0,0,896.5832,0,0,0,0,0,0,0,0,0,
107,132.97474999632487,3.3435714,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1159.9932,0,0,0,0,0,0,0,0,0,0,0,586.6924,0,1294.5887,0,788.62994,0,0,518.97516,0,970.99475,0,0,0,0,0,0,1042.3184,0,
17271,132.97613324175722,46.23375,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,470.3047,0,0,0,0,541.3344,0,0,0,0,0,0,0,0,0,0,0,0,0,0,470.23798,0,505.43445,0,0,0,0,0,
19622,132.9763994605613,48.749443,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,743.33966,0,862.79407,0,0,0,0,0,0,588.40436,1087.1177,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,953.2429,0,0,0,0,1143.8555,0,0,0,0,0,893.7983,0,0,0,0,0,991.9058,0,1046.7238,
201,132.9769235387125,3.540455,,,,,,,,,,,0,0,457.8519,0,0,546.58154,0,453.2272,641.086,640.58093,0,0,535.59106,0,578.23016,734.4704,456.16052,538.78656,0,1093.6868,596.7473,969.2406,0,0,581.1533,0,0,2574.2285,587.52826,624.948,467.78064,0,0,621.7444,984.70807,732.37134,1175.5973,553.3923,0,0,0,0,582.2524,0,548.3992,572.78394,0,648.61035,0,0,655.3387,636.4315,589.79767,690.52405,752.7594,0,648.38965,
425,132.97920283565594,3.9529998,,,,,,,,,,,0,0,0,0,0,553.51227,0,0,0,0,0,0,0,0,0,0,506.2344,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,450.4024,0,561.1661,0,0,0,920.8565,0,
17100,132.97928168712502,45.9745,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,474.5979,0,0,0,0,0,0,0,0,0,0,0,0,523.96796,0,0,483.66525,0,521.87317,0,0,519.51355,486.8434,0,545.0798,0,0,0,0,0,501.2821,0,547.9287,513.748,0,0,
18882,132.97956153728558,48.017223,,,,,,,,,,,0,0,0,0,0,0,0,0,0,790.7107,598.43835,0,712.7215,0,0,0,0,0,0,0,866.5969,0,0,0,0,0,0,781.324,0,757.72705,0,0,0,0,0,0,0,0,0,0,0,755.3942,0,0,0,0,0,0,0,774.99115,839.54266,0,0,0,0,0,0,
20259,132.98022663676736,49.413174,,,,,,,,,,,0,0,0,0,1179.2805,0,0,0,1118.782,0,867.0798,0,0,0,0,0,0,0,0,0,0,1189.8441,0,0,0,644.1553,0,0,0,1098.647,0,0,0,0,1214.4894,0,0,0,0,1265.9706,0,1058.0468,0,0,1200.2874,0,0,1184.9918,0,0,0,0,0,0,0,0,0,
