row ID,row m/z,row retention time,row ion mobility,row ion mobility unit,row CCS,correlation group ID,annotation network number,best ion,auto MS2 verify,identified by n=,partners,neutral M mass,53_Brote_24_ 8mg_2.mzXML Peak height,65_QC.mzXML Peak height,50_Brote_24_ 8mg_1.mzXML Peak height,39_Callo_52_9mg_1.mzXML Peak height,57_Brote_27_8 mg_3.mzXML Peak height,24_Brote_33_4mg_1.mzXML Peak height,21_QC.mzXML Peak height,47_Brote_12_5mg_1.mzXML Peak height,38_Callo_40_2mg_3.mzXML Peak height,28_Brote_24_ 8mg_3.mzXML Peak height,9_QC.mzXML Peak height,63_Brote_6_8mg_2.mzXML Peak height,10_QC.mzXML Peak height,29_Brote_25_ 3 mg_3.mzXML Peak height,55_QC.mzXML Peak height,25_Brote_44_2 mg_3.mzXML Peak height,23_Brote_50 _ 1mg_2.mzXML Peak height,35_Brote_76_08mg_3.mzXML Peak height,26_Brote_6_8mg_1.mzXML Peak height,43_Brote_33_5 mg_2.mzXML Peak height,41_Brote_12_5mg_3.mzXML Peak height,36_Callo_40_2mg_1.mzXML Peak height,44_QC.mzXML Peak height,15_Brote_76_08mg_1.mzXML Peak height,58_Brote_22_3mg_1.mzXML Peak height,66_QC.mzXML Peak height,45_Callo_52_9mg_2.mzXML Peak height,12_Brote_14_5mg_1.mzXML Peak height,20_Brote_6_6mg_1.mzXML Peak height,46_Brote_33_4mg_3.mzXML Peak height,5_Ext_blank.mzXML Peak height,40_Brote_6_6mg_2.mzXML Peak height,19_Brote_22_3mg_2.mzXML Peak height,11_Callo_52_9mg_3.mzXML Peak height,48_Brote_6_8mg_3.mzXML Peak height,59_Callo_40_2mg_2.mzXML Peak height,14_Brote_44_2 mg_2.mzXML Peak height,27_Brote_12_5mg_2.mzXML Peak height,30_Brote_33_4mg_2.mzXML Peak height,31_Brote_22_3mg_3.mzXML Peak height,42_Callo_56_2mg_2.mzXML Peak height,16_Brote_25_ 3 mg_1.mzXML Peak height,32_QC.mzXML Peak height,54_Brote_44_2 mg_1.mzXML Peak height,17_Brote_33_5 mg_3.mzXML Peak height,18_Brote_6_6mg_2.mzXML Peak height,34_Brote_14_5mg_2.mzXML Peak height,49_Brote_27_8 mg_2.mzXML Peak height,22_Brote_76_08mg_2.mzXML Peak height,61_Callo_56_2mg_3.mzXML Peak height,62_Callo_56_2mg_1.mzXML Peak height,13_Brote_50 _ 1mg_3.mzXML Peak height,52_Brote_14_5mg_3.mzXML Peak height,64_Brote_25_ 3 mg_2.mzXML Peak height,51_Brote_33_5 mg_1.mzXML Peak height,60_Brote_50 _ 1mg_1.mzXML Peak height,37_Brote_27_8 mg_1.mzXML Peak height,
665,247.08207994504113,55.629414,,,,,,,,,,,0,0,0,0,908.2076,979.3423,0,0,0,0,0,0,0,0,0,0,0,1480.9163,0,1049.3717,0,0,0,1384.4227,1316.289,0,0,0,0,1080.1997,0,0,1395.513,0,0,0,0,0,882.4479,1427.1418,0,0,0,0,856.26874,0,920.85254,1053.9425,1569.9353,0,0,0,1048.1896,0,1004.2027,0,1045.746,
784,252.9060944229315,55.90167,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3585.1821,0,0,0,0,0,2986.5452,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3667.358,0,0,0,0,0,0,0,0,
276,252.94936238013523,54.766148,,,,,,,,,,,4399.228,5989.5693,4458.366,7076.3267,5901.365,6831.9507,6234.3887,5850.5474,6677.5635,4162.869,4322.0225,4827.8564,4423.8687,6425.0635,6363.662,6295.293,6219.48,6108.025,4491.544,6976.9575,5932.0557,6556.9673,6723.462,5629.484,6694.978,6619.722,7332.0474,7094.9106,8064.7305,6915.16,0,8863.194,6643.609,5077.8247,4928.438,6537.604,5166.8486,5541.4746,6591.139,7239.4316,7895.762,5540.155,6419.5635,6554.4106,5635.8896,7980.828,8029.2285,6918.1675,6638.841,8238.946,8329.236,5094.724,9188.573,6966.3516,6785.864,6404.279,6444.48,
861,253.90197406281717,56.254997,,,,,,,,,,,1261.1346,0,1294.6398,0,0,0,0,0,1075.1985,1056.7463,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1146.5747,0,0,0,0,0,0,799.25696,0,0,0,0,0,0,0,0,0,0,0,1005.2596,0,0,0,0,0,0,0,0,0,0,0,
781,253.9073271383456,55.900715,,,,,,,,,,,0,0,0,1101.5387,0,0,0,1096.3923,0,0,0,0,0,0,0,0,0,1020.288,0,0,0,0,0,915.391,0,0,0,0,0,0,0,0,0,0,0,0,0,1051.6604,0,0,0,917.02515,0,0,0,0,0,0,0,0,0,838.89996,0,0,0,0,0,
249,254.0177122803529,54.765347,,,,,,,,,,,1272.5878,2253.2659,1365.5823,2728.2102,2281.9739,2592.2385,2290.9153,2151.9539,2571.0354,1250.7006,1668.5897,1586.5038,1629.1677,2247.9626,2302.0032,2214.3025,2357.4937,2383.6487,1437.232,2724.7886,2084.641,2351.4385,2560.3154,2143.9756,2496.603,2434.5159,2642.3618,3052.8755,3485.9258,2646.2622,0,3720.0532,2664.4744,2031.8911,1549.4563,2568.7598,2020.4584,2095.0425,2507.8699,2831.613,3250.9255,2125.506,2491.9702,2404.215,2123.573,3397.0095,3488.6306,2587.5085,2689.6548,3280.0874,3501.339,1996.663,3972.4524,2565.1313,2688.6316,2325.1545,2567.8762,
689,254.03158531644462,55.6305,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1051.0608,0,1136.8876,0,0,0,959.40765,1080.5671,0,0,0,0,0,0,0,1072.0925,0,0,0,870.4799,0,1056.7545,1070.503,0,0,0,0,0,0,0,0,1105.7797,0,0,0,0,0,0,0,1055.8862,
55,255.0421850652269,54.316185,,,,,,,,,,,1120.2412,2714.4531,1128.3154,3062.7356,3733.1116,3699.6619,3269.103,2350.347,2875.385,0,2309.7427,2077.659,2229.5278,2723.0896,3105.916,3175.4397,3624.3884,5536.2334,1919.6201,4552.824,2374.2905,2679.1975,3591.8696,5092.1626,4617.556,3071.982,2992.1907,4773.2437,3903.1309,3633.1006,0,4388.867,5154.0054,2232.7617,2055.017,2669.5195,2770.2688,2428.5283,3608.8987,5114.34,4492.295,2639.701,3390.033,3180.5176,3645.588,4090.077,5571.4424,4469.126,5834.068,4345.001,4504.147,2989.1848,5907.6553,3080.8416,4389.7954,3191.1077,4432.4326,
543,255.04926184979823,55.62766,,,,,,,,,,,2175.3413,4399.027,2059.2998,5116.198,6377.6445,7016.6396,5208.58,4515.233,4863.471,1833.1619,3826.6511,5127.4854,3632.1748,5125.5405,5036.138,6288.289,3932.2688,10531.568,4680.346,8090.26,4478.274,4544.652,5576.6855,9746.804,9530.553,5297.9585,4995.3657,5565.1084,4333.826,7302.361,0,4524.145,9911.056,3545.1484,5083.312,4552.4683,5223.7153,4160.5654,7056.0347,10062.132,4965.1885,4910.923,5392.101,6247.291,6025.0205,4111.9414,6574.5625,7607.4883,11401.478,4957.4414,5170.347,3052.4443,7042.192,5427.0293,7234.219,3483.13,7419.6367,
266,255.05593367275705,54.76597,,,,,,,,,,,3867.706,10665.297,3813.4438,15259.587,11759.696,14447.288,12272.693,9929.839,14672.104,3344.6704,9088.313,6032.3545,8822.662,12538.99,11550.0205,12902.413,13019.41,13592.5625,5453.8496,14602.778,10312.629,13600.106,12992.079,12500.348,14735.559,12182.3,15536.167,19362.635,20428.145,14552.569,0,22540.205,15875.88,11865.232,6122.59,13552.773,11015.793,10236.863,13718.513,15904.21,19077.104,12157.296,12663.902,12853.981,11096.213,21081.506,22042.713,14306.441,14766.399,19140.465,19670.17,11084.339,24389.54,13420.594,13441.104,11934.1455,14123.368,
46,256.0540279282301,54.31547,,,,,,,,,,,0,667.38965,0,738.62274,947.9271,908.62994,805.40405,599.1121,707.9918,0,546.6888,557.16736,545.2288,734.3887,670.79144,762.07684,812.2932,1260.9558,526.00653,1072.2338,597.1445,658.9366,826.40533,1289.1788,1051.6879,770.2452,718.2226,1107.0006,919.45306,934.0572,0,1006.6025,1132.4838,572.09155,512.575,668.80255,690.77216,649.5907,840.642,1191.4054,1109.7385,625.3694,804.61,761.31744,869.3207,1009.9866,1313.8611,1071.3234,1391.3936,1040.571,1086.4017,781.1736,1368.037,722.14905,973.65643,803.304,1116.9539,
522,256.05788329062824,55.62684,,,,,,,,,,,501.56195,1045.3658,0,1149.2219,1434.2036,1566.4413,1244.1975,1050.2625,1158.2258,0,937.7692,1126.2441,811.98596,1229.5406,1191.4753,1443.6996,985.7287,2443.5056,1070.0275,1807.5992,1025.2834,1111.3743,1255.541,2196.2363,2173.9087,1228.5714,1130.0706,1256.5973,1057.8036,1610.4492,0,1040.7006,2210.1091,830.41125,1169.5989,1111.8513,1233.443,1120.2432,1611.3524,2300.4993,1156.2946,1200.8695,1201.2802,1541.6558,1363.3645,1088.4368,1481.3824,1756.901,2672.474,1182.1262,1178.5153,780.782,1661.2848,1288.2089,1656.153,805.931,1687.9081,
245,256.062989344424,54.765182,,,,,,,,,,,950.89636,2469.2327,0,3506.5383,2565.2324,3271.4329,2799.6348,2249.9197,3316.698,0,2067.0,1387.9833,1950.971,2828.9258,2542.969,2838.3125,3114.0742,3164.0867,1318.1252,3339.483,2373.8909,3098.0232,2991.6172,2842.0396,3337.3228,2795.7166,3441.5613,4460.514,4656.952,3354.0269,0,5158.214,3568.2712,2730.6414,1369.9373,3072.995,2571.1858,2323.5156,3094.0002,3464.2756,4513.969,2757.3884,2812.115,2935.785,2581.1724,4856.0415,4911.0547,3339.7356,3341.064,4416.2603,4519.53,2743.184,5527.231,3061.6213,3094.331,2813.4204,3181.3762,
182,257.04675241703666,54.318424,,,,,,,,,,,0,0,0,0,0,407.26413,0,0,0,0,0,0,0,0,0,0,0,472.611,0,478.32004,0,0,404.22034,482.06735,0,0,0,418.26447,0,0,0,427.8287,461.11182,0,0,0,0,0,0,483.02747,427.38443,0,0,0,0,434.49722,483.24747,421.91403,509.29126,419.6842,436.77704,0,548.6816,0,421.05753,0,450.87415,
623,257.0501076642642,55.628613,,,,,,,,,,,0,408.8382,0,452.66983,477.9284,540.8382,447.56586,0,465.98724,0,0,445.38837,0,400.20856,427.60052,533.6453,0,791.94476,0,646.0637,424.55966,403.51782,501.2991,746.83984,778.1177,487.9248,484.36353,419.21576,0,611.76526,0,419.28244,768.96075,0,0,406.6172,465.49786,436.08173,582.3008,823.77246,474.85617,459.6244,446.70023,573.84503,483.35535,418.8029,532.3563,578.47235,857.542,446.99478,479.4119,0,610.35864,501.36255,668.83685,0,589.1576,
252,257.0670343317864,54.765385,,,,,,,,,,,0,1379.3822,0,2055.3452,1550.4272,1885.3668,1605.2429,1407.5178,1958.5266,0,1225.4838,853.9647,1159.9637,1685.5708,1623.9519,1708.7372,1714.4011,1790.525,0,2045.068,1358.5897,1816.0748,1746.8588,1730.6696,1835.7,1608.3579,1920.8911,2404.1475,2638.9788,1901.695,0,3002.6763,2105.9502,1601.9589,0,1683.6195,1463.7185,1385.2533,1815.528,2043.8591,2475.111,1644.1697,1602.0748,1732.6411,1347.5142,2661.058,2779.1853,1844.3481,1935.864,2525.4958,2514.3474,1433.815,3092.7703,1844.3684,1763.7853,1651.9722,1727.0543,
262,258.06370179170625,54.765842,,,,,,,,,,,0,2261.1997,0,3414.829,2523.213,3199.4265,2685.0454,2242.0498,3202.4116,0,1877.8588,1312.4574,1922.8431,2726.8193,2534.8975,2818.703,2893.8003,2909.4158,1192.4473,3325.2747,2212.9148,3106.5557,2806.1897,2581.166,3192.0918,2599.763,3359.2026,4181.224,4485.4404,3201.0674,0,4831.942,3464.3403,2518.63,1249.2756,3017.4792,2347.6729,2219.03,3051.924,3381.9875,4160.0913,2587.1323,2677.0527,2856.2305,2526.348,4588.957,4743.6216,3108.2095,3132.8074,4014.6797,4218.782,2470.243,5459.6396,2953.3035,2938.4004,2657.183,3002.3127,
293,259.06413575308983,54.76642,,,,,,,,,,,0,0,0,1052.2961,0,1046.541,957.16473,0,1117.2523,0,0,0,0,948.93756,0,909.81433,953.2249,1029.2291,0,1124.3439,0,1017.8532,1017.6221,934.47076,1061.4237,925.42334,1126.5437,1362.4939,1464.3357,1082.472,0,1660.302,1179.3174,882.7107,0,904.8241,881.2739,0,995.2373,1075.1746,1366.8062,0,975.0765,958.65643,0,1602.8506,1564.95,971.6669,1051.2272,1358.7222,1402.2605,0,1673.4688,974.119,994.8078,909.0631,965.9706,
524,259.0747747220761,55.62696,,,,,,,,,,,0,0,0,0,0,507.2053,474.9529,0,0,0,0,0,0,456.07452,0,507.01178,0,708.97614,0,721.3498,0,408.95358,451.48285,751.8156,691.36285,422.72867,0,433.7499,410.21216,556.7287,0,0,724.8114,0,0,0,463.38443,0,557.60675,700.0386,0,0,413.35175,491.97287,0,0,498.4021,546.2864,876.9997,402.76822,0,0,505.508,432.83884,574.9951,0,561.3805,
151,259.0862731060608,54.317772,,,,,,,,,,,0,0,0,463.85388,0,478.7267,465.99738,0,0,0,0,0,0,0,0,407.50833,451.6244,621.6571,0,573.7777,0,0,430.8385,572.4982,547.62274,0,0,570.0229,570.95197,455.38443,0,552.5332,624.0448,0,0,0,0,0,460.44818,606.90094,556.86566,0,0,0,0,541.4819,666.6384,536.5371,715.9781,570.5263,550.2256,0,691.33215,0,496.48807,0,561.31024,
556,261.08615451858225,55.627945,,,,,,,,,,,0,0,0,0,441.36777,545.75745,0,0,0,0,0,0,0,0,0,0,0,717.542,0,581.6456,0,0,424.7032,663.1504,651.49524,0,0,435.27264,0,495.62503,0,0,722.0713,0,0,0,0,0,0,705.0791,0,0,0,0,0,0,466.09775,526.8689,763.58057,0,0,0,486.72964,0,437.16345,0,532.55084,
185,261.09544191677776,54.3186,,,,,,,,,,,0,0,0,0,970.4106,985.5165,0,0,0,0,0,0,0,0,0,0,946.94214,1394.2258,0,1220.8872,0,0,903.8754,1416.915,1172.2645,0,0,1289.9365,1087.1046,959.0945,0,1124.1294,1381.758,0,0,0,0,0,0,1373.8777,1161.0546,0,0,0,0,1085.0343,1497.9971,1178.9111,1546.7734,1206.706,1145.6326,0,1647.2361,0,1156.1399,877.1572,1207.0513,
906,264.88949270589086,56.462498,,,,,,,,,,,0,1488.7518,0,0,1287.5854,0,0,0,0,0,0,0,0,1343.2687,0,0,0,0,1280.8015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1417.5005,0,0,0,0,0,0,0,0,0,0,1421.4116,0,0,
12,264.9045370928227,54.039997,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1234.6583,0,0,0,1352.0604,1289.7598,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
876,266.9125823552023,56.259758,,,,,,,,,,,2821.0647,1677.6943,3000.9758,2201.6619,1487.0573,0,1567.6727,1745.7574,1666.4808,2474.2236,1152.7502,0,0,1529.0664,1793.7832,1575.284,1700.2687,1564.2262,0,0,1673.1436,1579.6244,1918.8604,0,1519.9346,1847.663,2217.7705,0,1904.4701,0,0,1993.1243,1454.9712,1355.0726,1655.6466,1794.8333,0,0,0,0,1724.0516,0,1733.3651,1705.254,0,1810.1481,1450.3439,1741.0121,1540.7699,1737.6542,1755.8457,1328.9124,1639.2772,1695.3099,1621.5597,1941.0444,1580.3152,
271,266.99514596476945,54.766056,,,,,,,,,,,2186.6277,3750.9353,2183.153,4917.3066,3754.9287,4651.959,3936.738,3610.5532,4547.058,1955.3746,2874.4482,2650.9597,2754.288,4092.0823,4017.5613,4074.7732,4099.4033,4169.8345,2450.157,4728.9824,3501.617,4284.607,4291.139,3850.7935,4479.224,4225.8066,4904.273,5285.36,5970.34,4546.152,0,6566.0757,4845.5723,3616.808,2606.105,4260.362,3565.861,3525.8406,4385.917,4942.9087,5773.673,3628.915,4137.992,4267.584,3732.2717,5985.047,6112.9233,4548.238,4681.53,5618.103,5908.985,3475.387,6882.222,4548.8354,4416.7637,4098.715,4239.3755,
3,267.90994956621114,54.036,,,,,,,,,,,0,0,0,714.6293,0,0,0,0,0,0,0,0,0,0,0,612.576,0,0,0,0,651.7058,0,0,0,0,0,775.32104,0,0,0,0,0,0,0,0,0,0,669.3495,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
866,267.95241496976644,56.257107,,,,,,,,,,,1224.8159,696.4498,1258.4939,912.1157,606.9562,0,605.53613,685.42303,685.1919,1112.9772,0,0,0,0,742.5502,617.2017,795.9722,660.42596,0,0,675.4279,688.9559,768.5943,553.86957,630.6054,758.02356,1020.64435,0,735.8424,645.7408,0,840.10754,0,551.5698,0,734.7434,566.6312,683.9742,0,606.3308,734.5227,595.96173,720.5044,695.6649,0,742.97974,0,691.5917,0,700.2115,752.8699,515.03827,0,0,0,846.54004,0,
248,267.9971175739836,54.765285,,,,,,,,,,,688.11804,1157.9741,715.82086,1425.1997,1096.5289,1316.8617,1287.6211,1068.1262,1309.4524,713.98987,0,0,0,1242.7487,1231.7039,1234.5599,1319.3328,1308.3881,0,1338.3181,1081.7247,1226.3135,1239.1759,1172.6312,1278.7214,1322.8578,1534.8372,1440.5155,1840.3,1449.5616,0,1854.8513,1337.2585,1109.0271,868.0261,1292.2795,1076.5018,1116.1683,1364.323,1429.4462,1753.6633,1121.3616,1270.6447,1273.3014,1084.1187,1720.2975,1768.1011,1386.3485,1343.6542,1638.2246,1780.9402,1037.0222,1868.6937,1205.9833,1338.7754,1222.2092,1320.7345,
549,268.9694540015525,55.627857,,,,,,,,,,,0,0,0,0,854.60675,814.63324,0,0,822.3763,0,613.0726,849.35077,0,779.7316,0,820.8957,774.25073,1022.797,0,896.1952,0,0,0,922.7568,1047.2655,0,0,700.54364,0,974.884,0,0,1013.8349,0,0,0,753.1059,0,909.4786,1097.4198,873.67377,721.63226,869.1056,859.5914,0,0,824.8052,984.6241,1033.8303,0,0,662.6319,0,0,942.77344,0,958.0791,
765,268.97505934874846,55.72125,,,,,,,,,,,2357.0913,0,2294.052,0,0,0,829.8761,0,0,2084.2043,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,901.6888,888.6992,0,0,0,0,923.4551,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,851.06146,0,
871,268.9852801275877,56.257687,,,,,,,,,,,4975.6514,1440.88,5276.49,2744.4722,1392.6302,747.8951,1422.1821,1484.6086,1626.2665,3716.575,892.31775,890.33246,0,1037.5057,1565.4652,1377.8391,1935.5731,1406.544,0,977.5338,1540.0719,1539.3658,1715.6927,956.3655,1070.5619,1793.5891,3054.675,722.04706,2066.2847,1028.3834,0,2208.54,842.8195,1484.0994,0,1801.238,1049.0392,1348.1995,840.541,1020.7957,1491.2272,991.6041,1689.3243,1490.9075,0,1984.4054,1048.2233,1539.3041,1227.9885,1637.7826,1660.188,1332.1837,1085.0778,1478.5201,942.9575,2442.3296,1351.1042,
391,269.029320860795,54.767647,,,,,,,,,,,0,1056.9244,0,1234.5338,1012.8052,1151.2034,1004.70483,1022.831,1159.0255,0,791.406,862.24945,0,1074.4374,1099.1226,1101.543,1119.61,1072.4469,0,1244.6503,1001.204,1095.3972,1112.6573,1053.9702,1182.6146,1148.497,1326.2504,1305.2632,1436.9071,1234.2426,0,1632.6057,1183.9803,943.4838,0,1192.6855,1013.33936,1048.0516,1063.712,1200.4005,1415.9373,1012.1301,1043.0837,1151.2141,0,1405.2145,1482.5587,1188.7921,1094.8313,1434.3707,1488.5457,945.1033,1501.2242,1127.5953,1124.917,1063.7192,1078.867,
875,269.99871522705513,56.259575,,,,,,,,,,,1207.9183,0,1386.731,722.6718,0,0,401.66263,0,490.25696,977.3995,0,0,0,0,435.55673,0,475.23242,0,0,0,0,409.68356,488.41028,0,0,419.2648,805.37756,0,569.4802,0,0,592.55475,0,420.53873,0,504.97974,0,0,0,0,408.06833,0,463.72833,428.49396,0,496.6002,0,0,0,464.18274,458.13208,0,0,0,0,570.43835,0,
758,270.0103166347803,55.718334,,,,,,,,,,,574.56683,0,605.21967,0,0,0,0,0,0,543.9238,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
257,270.0686846641639,54.765697,,,,,,,,,,,852.6868,2253.3523,873.5381,3197.1929,2479.8132,3075.5796,2633.6665,2184.0315,3054.3518,796.4469,1933.6326,1402.8839,1924.4083,2650.032,2450.7207,2706.396,2917.8083,2845.022,1261.1337,3323.7524,2158.667,2993.735,2875.867,2618.8718,3058.5413,2572.8748,3275.521,4189.9136,4402.625,3263.4785,0,4696.4585,3309.2625,2542.0103,1289.3616,2946.7668,2308.5515,2184.3435,3065.4304,3308.9683,3993.9873,2624.1516,2769.2427,2732.7249,2460.619,4591.949,4704.8335,3077.8853,3219.7456,3982.1687,4129.3486,2431.4873,5179.2725,2920.0532,2847.029,2600.168,2910.7742,
790,271.03446934430343,55.90393,,,,,,,,,,,418.7316,0,402.15298,544.09644,0,0,0,468.67703,0,0,0,0,0,0,0,0,512.6623,819.30634,0,0,487.68912,0,0,776.9781,0,0,525.98724,0,0,0,0,0,0,0,0,0,0,506.14548,0,0,0,412.5711,0,0,0,0,0,0,866.05426,0,0,441.33737,0,0,0,477.21967,0,
486,271.0364312583904,55.388336,,,,,,,,,,,0,0,0,0,0,565.2896,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,590.10785,0,0,0,0,0,0,0,0,551.2847,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
448,271.04144025464916,54.87278,,,,,,,,,,,0,0,0,0,0,458.67603,0,0,439.3815,0,0,0,0,0,401.23505,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,437.67963,0,0,0,0,0,0,0,447.46158,0,567.151,612.6277,0,0,0,482.48972,0,628.70447,0,0,0,0,
459,271.04565940575156,55.00643,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,408.7267,499.5299,0,0,444.4384,0,0,0,575.5002,0,0,485.0134,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,432.46518,0,0,0,453.8833,0,
595,271.05450299042815,55.628216,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,490.35535,0,0,439.7012,0,559.78394,432.62372,0,0,0,0,0,0,577.6656,0,0,0,0,0,462.2357,590.1196,0,0,0,416.93298,412.87448,0,0,490.86105,0,404.65546,0,0,0,411.87576,454.18634,0,484.30664,
242,271.0697558113041,54.76508,,,,,,,,,,,3207.305,8744.561,2939.3076,12632.761,9940.336,12432.166,10232.408,8353.219,12183.815,2616.9595,7604.7656,4899.0063,7203.823,10142.823,9618.294,10760.891,11153.161,11308.6,4423.2153,12437.412,8333.334,11345.669,11103.95,10415.108,12115.001,10166.139,13068.164,16342.925,0,12340.127,0,19097.703,13366.738,9921.194,4720.7886,11264.327,9097.924,8331.286,11933.667,13144.597,16206.795,9903.174,10452.968,10735.467,9457.601,17690.38,18324.39,11789.011,12561.802,16089.071,16875.95,9202.891,20564.807,11308.16,11355.4375,10204.949,11537.427,
241,272.0777507396749,54.7649,,,,,,,,,,,1678.646,4861.611,1610.4949,7092.289,5623.508,6658.3906,5769.7944,4724.768,6834.169,1456.2805,4266.93,2784.8662,4024.3018,5836.9116,5261.027,6084.4604,6286.4795,6288.776,2465.112,6922.2725,4691.232,6334.51,6155.4404,5657.9214,6825.308,5542.3545,7428.372,9170.456,9476.377,6945.748,0,10362.265,7420.2275,5522.631,2796.1887,6507.65,5015.2886,4781.7783,6703.6045,7183.1777,8943.48,5711.9976,5735.827,5928.817,5250.606,9702.291,10285.397,6604.8345,6918.4683,8998.583,9188.451,5095.145,11565.668,6293.63,6328.1084,5662.1826,6361.0,
779,272.1010683945688,55.896667,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,429.42596,0,0,0,0,0,429.16608,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,410.45602,0,0,0,0,0,0,0,0,
610,272.12372372732455,55.62844,,,,,,,,,,,0,0,0,410.43542,413.98856,617.65967,420.52698,0,0,0,0,0,0,0,402.99738,481.9189,0,756.16315,0,620.42664,0,0,421.5868,704.6803,752.07947,403.6404,424.9379,415.0984,0,559.7784,0,0,693.8287,0,0,0,413.20105,0,514.0556,762.0536,436.77966,0,437.1615,517.16376,459.91696,0,516.0487,549.02814,810.8807,436.7839,443.03693,0,507.9624,439.4923,542.2883,0,562.1141,
239,273.0846371397612,54.76481,,,,,,,,,,,817.37036,2328.6646,857.0814,3361.1565,2502.52,3260.2334,2717.1707,2054.7322,3238.404,733.0363,1883.7006,1212.2537,1885.3384,2597.3167,2391.8794,2667.0715,2985.066,2928.7395,1244.6649,3236.2915,2219.7979,2955.1553,2897.0283,2662.397,3129.5554,2546.144,3355.0837,4243.774,4604.003,3240.887,0,5057.646,3376.322,2534.2498,1277.9801,2895.1255,2303.84,2188.088,3046.7493,3434.7292,4292.019,2738.4658,2682.0151,2720.6372,2486.076,4696.4536,4743.3433,3025.0212,3234.6892,4157.0225,4226.0576,2372.162,5315.556,2939.1348,2986.1445,2649.8418,3041.8499,
50,273.0943235709599,54.31582,,,,,,,,,,,488.19156,1918.7397,488.88657,1940.0117,2651.2668,2731.1812,2206.0095,1547.6104,2009.8467,0,1622.8817,1382.0886,1496.7957,1891.9445,2000.6312,2152.9385,2360.1372,4048.4182,1212.1929,3326.223,1613.8771,1883.9108,2557.2812,3830.8918,3296.6243,2139.127,2027.8921,3486.8306,2866.8281,2587.9893,0,3055.8745,3716.3687,1510.9232,1269.795,1801.4629,1915.4835,1506.0654,2455.8223,3751.237,3036.3452,1852.0778,2304.7146,2114.1714,2534.2307,3041.5493,4068.4175,3234.3691,4274.409,3005.3376,3266.1792,2028.016,4314.205,2078.088,3088.3647,2220.9717,3168.483,
529,273.095883600171,55.627308,,,,,,,,,,,1332.758,3155.154,1325.9396,3479.5522,4898.447,5419.3584,3888.0125,3256.7915,3655.4534,1130.1416,2838.4224,3611.1462,2639.6306,3667.6055,3644.0974,4674.6357,2748.6587,8102.8066,3403.8003,6286.8335,3336.8235,3365.1245,4238.21,7646.557,7311.841,3915.0942,3485.0088,4125.8306,2963.7114,5528.2573,0,3391.7258,7725.5527,2525.5034,3540.0818,3390.8792,4070.7974,3175.9246,5321.2207,7961.179,3693.032,3745.374,4072.6897,4657.986,4540.7886,3197.613,4887.91,5862.0923,8750.537,3550.9424,3735.8152,2210.1147,5181.7583,4176.668,5568.589,2589.6348,5510.013,
259,274.08528279204285,54.76576,,,,,,,,,,,0,469.89963,0,721.82086,556.34033,668.46716,579.97845,419.30173,749.9212,0,458.46912,0,0,587.4586,544.41516,609.58746,603.37366,652.4845,0,747.102,473.56458,643.4067,586.0562,522.9771,678.65674,555.51685,784.41516,922.55084,998.37854,669.8287,0,1049.9647,755.6162,0,0,600.9395,537.6581,506.04413,644.7973,745.52893,873.17883,592.2292,576.3828,572.97516,519.94574,952.4099,1074.6238,620.0412,691.95557,861.9094,926.45636,0,1129.6378,607.1906,651.0029,0,645.40436,
