row ID,row m/z,row retention time,row ion mobility,row ion mobility unit,row CCS,correlation group ID,annotation network number,best ion,auto MS2 verify,identified by n=,partners,neutral M mass,31_Brote_22_3mg_3.mzXML Peak height,58_Brote_22_3mg_1.mzXML Peak height,12_Brote_14_5mg_1.mzXML Peak height,9_QC.mzXML Peak height,46_Brote_33_4mg_3.mzXML Peak height,16_Brote_25_ 3 mg_1.mzXML Peak height,60_Brote_50 _ 1mg_1.mzXML Peak height,38_Callo_40_2mg_3.mzXML Peak height,50_Brote_24_ 8mg_1.mzXML Peak height,24_Brote_33_4mg_1.mzXML Peak height,34_Brote_14_5mg_2.mzXML Peak height,5_Ext_blank.mzXML Peak height,11_Callo_52_9mg_3.mzXML Peak height,48_Brote_6_8mg_3.mzXML Peak height,49_Brote_27_8 mg_2.mzXML Peak height,63_Brote_6_8mg_2.mzXML Peak height,66_QC.mzXML Peak height,57_Brote_27_8 mg_3.mzXML Peak height,29_Brote_25_ 3 mg_3.mzXML Peak height,14_Brote_44_2 mg_2.mzXML Peak height,51_Brote_33_5 mg_1.mzXML Peak height,30_Brote_33_4mg_2.mzXML Peak height,22_Brote_76_08mg_2.mzXML Peak height,41_Brote_12_5mg_3.mzXML Peak height,36_Callo_40_2mg_1.mzXML Peak height,25_Brote_44_2 mg_3.mzXML Peak height,42_Callo_56_2mg_2.mzXML Peak height,23_Brote_50 _ 1mg_2.mzXML Peak height,61_Callo_56_2mg_3.mzXML Peak height,13_Brote_50 _ 1mg_3.mzXML Peak height,26_Brote_6_8mg_1.mzXML Peak height,47_Brote_12_5mg_1.mzXML Peak height,18_Brote_6_6mg_2.mzXML Peak height,45_Callo_52_9mg_2.mzXML Peak height,35_Brote_76_08mg_3.mzXML Peak height,55_QC.mzXML Peak height,32_QC.mzXML Peak height,65_QC.mzXML Peak height,64_Brote_25_ 3 mg_2.mzXML Peak height,62_Callo_56_2mg_1.mzXML Peak height,10_QC.mzXML Peak height,21_QC.mzXML Peak height,37_Brote_27_8 mg_1.mzXML Peak height,44_QC.mzXML Peak height,52_Brote_14_5mg_3.mzXML Peak height,17_Brote_33_5 mg_3.mzXML Peak height,39_Callo_52_9mg_1.mzXML Peak height,54_Brote_44_2 mg_1.mzXML Peak height,28_Brote_24_ 8mg_3.mzXML Peak height,27_Brote_12_5mg_2.mzXML Peak height,15_Brote_76_08mg_1.mzXML Peak height,19_Brote_22_3mg_2.mzXML Peak height,20_Brote_6_6mg_1.mzXML Peak height,53_Brote_24_ 8mg_2.mzXML Peak height,43_Brote_33_5 mg_2.mzXML Peak height,59_Callo_40_2mg_2.mzXML Peak height,40_Brote_6_6mg_2.mzXML Peak height,
1540,281.9114813906307,53.583332,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2234.8013,0,0,0,0,0,0,0,0,0,0,0,1927.6718,0,0,0,2086.458,0,
1823,281.91191927227726,53.853752,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,1926.6182,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2003.2377,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2226.921,0,0,0,0,0,0,0,0,0,2210.1604,0,0,
1693,281.914355682285,53.71318,,,,,,,,,,,0,0,0,1444.949,0,0,0,0,2266.5515,0,0,1370.6158,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1666.9412,2009.1837,0,1909.0575,0,0,0,2122.981,0,0,0,0,0,0,0,0,0,2156.6853,2278.206,0,2086.6843,0,0,0,0,0,2111.1462,0,
1597,281.91480626442535,53.645,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2027.4835,0,0,0,0,0,0,0,2317.6985,0,0,0,0,0,0,0,0,0,1794.0739,0,0,0,0,0,0,0,0,0,2109.9158,0,
1448,281.91627634272913,53.49563,,,,,,,,,,,0,0,0,0,0,0,2233.603,0,0,2014.4031,1896.1553,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2220.4263,0,2240.024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2293.3018,0,0,0,0,0,0,0,1981.8545,0,0,0,2275.627,
1986,282.915888515749,53.96114,,,,,,,,,,,1468.6378,0,0,0,1571.9497,0,0,1525.6025,1621.4688,1407.9252,0,963.9111,1066.7551,1575.592,1563.8405,1569.6205,1580.352,0,1572.6838,1284.4625,1644.5901,1528.6505,1458.5989,1584.8925,1496.7682,1419.5375,1649.7395,1473.2096,1708.5688,1199.7719,0,1573.919,1397.9523,0,1428.0916,1589.8333,1580.828,1605.437,1574.7937,1688.706,1109.795,1444.6208,1465.6548,1608.6653,0,0,1598.662,0,1466.1932,1541.3737,0,0,0,0,0,1542.691,0,
1708,282.91717231600273,53.72719,,,,,,,,,,,1424.9899,0,0,993.6401,0,1215.0608,0,1456.863,0,0,0,0,1049.8732,1533.7976,0,0,1534.8555,1341.961,0,0,0,0,0,0,0,0,0,0,0,1118.4031,0,1509.3285,0,0,0,0,0,1506.1163,0,0,0,0,0,1522.405,0,0,0,0,1434.1213,0,0,0,1383.0867,0,0,1495.4786,1545.7362,
1893,282.9188261061471,53.886497,,,,,,,,,,,0,0,0,1043.3883,0,0,0,0,0,0,0,942.0376,0,0,1585.2625,0,0,1347.9353,0,0,0,0,0,0,0,0,0,0,0,0,1393.7738,0,0,0,0,0,0,0,0,0,0,1339.678,0,0,1515.9055,0,0,0,0,0,1202.3386,0,1436.8169,0,0,0,1573.7214,
1804,282.91962268589384,53.828003,,,,,,,,,,,0,0,0,0,0,0,1485.5018,0,1532.3524,0,0,0,0,0,0,0,0,0,0,0,0,1495.7783,0,0,0,0,0,1384.0654,0,0,0,0,0,0,0,0,1488.7349,0,0,0,1036.1903,0,1438.3429,0,0,0,1517.2899,0,0,0,1219.8685,0,0,1570.999,0,0,0,
1455,282.92214466696225,53.50425,,,,,,,,,,,0,1385.6696,1074.0604,0,0,1210.4541,0,0,0,0,0,0,0,1505.1771,0,0,0,1339.7692,0,1174.5414,1506.4237,0,0,1498.765,0,0,0,0,0,1110.4777,0,0,1287.1833,0,0,0,0,0,0,0,1033.7904,1360.9987,1471.2147,0,1548.6339,1258.8726,1474.6846,0,0,0,0,1307.3295,1397.7666,0,0,1482.253,1530.1442,
1601,282.9226146775683,53.652855,,,,,,,,,,,0,0,0,1004.0307,0,0,0,0,1524.2749,0,0,0,0,0,0,0,0,0,0,0,0,0,1349.035,1446.8928,0,0,0,0,0,1097.3217,0,1480.8533,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1174.6624,0,0,0,0,0,0,
1545,282.92373716901983,53.588333,,,,,,,,,,,0,0,0,0,1507.2952,0,0,0,0,1365.2922,0,922.0376,0,0,0,0,0,0,1420.0536,0,0,0,0,0,0,0,0,1327.9244,0,0,0,0,0,0,0,0,1476.6963,0,1522.2079,0,1054.4927,0,0,0,0,0,0,0,1440.4816,0,0,0,0,0,0,0,0,
723,282.94569954126723,52.826664,,,,,,,,,,,0,0,0,0,0,0,1579.1595,1486.2697,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1624.6342,0,0,0,0,0,0,0,0,0,0,0,0,1536.3037,1559.1101,0,0,0,0,0,0,0,1523.0968,0,
724,297.02987879367964,52.826664,,,,,,,,,,,0,0,0,0,0,0,430.93036,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,504.76233,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,420.28702,0,
184,297.06997681525735,50.486668,,,,,,,,,,,0,0,0,0,0,0,638.17163,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,571.9954,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,552.04645,0,
776,301.08996122955176,52.91214,,,,,,,,,,,0,0,450.3684,835.373,0,0,0,0,0,0,557.20135,0,0,0,0,0,1205.8777,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1325.1151,0,0,1292.8967,1311.6168,1040.1243,0,0,812.50146,1180.014,0,1435.269,485.6123,0,0,0,0,0,0,0,1248.557,0,0,0,1469.6466,
160,311.0832743702546,50.484158,,,,,,,,,,,0,0,0,0,485.6636,0,1727.4543,937.2409,473.4763,0,0,0,0,0,0,0,633.67535,0,0,0,0,0,0,0,841.8431,508.23602,621.69666,747.2821,1059.0667,0,0,0,793.083,1555.866,481.695,679.7208,701.9163,0,614.5711,1070.6489,0,0,0,528.14087,456.58417,0,1138.4648,709.8872,0,0,0,0,955.2491,0,0,1342.4874,1129.624,
1922,323.95754714103293,53.95125,,,,,,,,,,,0,0,0,0,0,1008.0742,0,0,0,0,0,0,867.41254,0,0,0,0,0,734.8712,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,705.3207,0,0,0,0,0,0,0,0,0,0,
1929,324.8638401106003,53.95583,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,427.89178,0,0,426.4884,444.36417,0,0,0,0,498.73553,0,0,0,0,0,0,0,0,0,0,0,0,548.6094,0,0,0,0,0,0,0,0,402.7787,0,
1748,324.8702648085328,53.768337,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,404.12357,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,412.93103,0,0,0,445.36908,
1503,324.8734026401534,53.547997,,,,,,,,,,,0,0,0,0,0,0,409.7195,411.5283,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,453.814,0,0,0,0,448.60477,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,447.84634,
731,324.92417429763293,52.828503,,,,,,,,,,,0,0,0,0,0,0,503.101,475.94803,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,405.43674,446.14874,0,0,0,0,478.8189,0,0,0,0,0,514.2638,0,0,0,0,0,0,471.2733,0,0,0,0,0,424.74503,0,0,441.6502,483.3063,
192,325.0930604848056,50.48773,,,,,,,,,,,0,0,0,0,0,0,884.52795,573.25696,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,489.72833,0,0,423.34225,586.82837,0,0,0,0,791.8483,0,0,0,0,0,592.26184,0,0,0,0,0,0,617.99774,0,0,0,0,0,552.9706,0,0,699.1733,627.5479,
1450,326.87202331373226,53.49875,,,,,,,,,,,0,0,0,0,0,1530.2681,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1783.3282,0,0,1745.3135,0,1741.8921,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1640,326.8732010116317,53.696667,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1777.9712,0,1742.002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1813.4044,0,0,0,0,
1852,326.87707602496835,53.87115,,,,,,,,,,,1878.2782,1820.7499,0,0,0,0,0,1924.8558,0,0,0,0,0,0,2026.5397,0,0,0,0,0,1987.9591,0,0,1986.5385,0,1798.0988,0,0,0,0,0,0,0,0,1691.1644,0,0,0,2043.7728,0,1360.8248,0,0,0,2071.2122,0,0,0,1906.3047,0,1495.5057,0,0,0,0,0,0,
2003,326.8771909990547,53.96182,,,,,,,,,,,0,2057.804,0,0,0,1595.7296,2035.0045,0,2176.8555,1807.7902,1753.1173,1175.4296,0,2134.598,0,2169.8696,2235.7717,1822.4482,1913.5365,0,2126.4175,1934.3478,0,2046.7653,1986.5934,1868.288,2031.4146,0,2183.2307,0,1867.1553,2143.5063,1894.983,0,1769.1975,2196.4946,2141.7307,0,2085.789,2145.8293,0,1911.4802,1919.729,2110.5469,0,1683.2086,0,2041.0978,1968.7375,1934.6117,1578.2517,1854.237,1973.5901,2201.5552,2097.8428,1960.3799,2151.78,
1587,326.8782004871266,53.635006,,,,,,,,,,,0,0,0,0,1991.9673,1545.2059,1933.1432,1892.9346,0,0,0,0,0,0,0,0,2076.4417,0,0,0,2001.9285,0,0,0,0,0,0,0,0,0,0,0,1741.8381,0,0,0,0,0,0,0,0,0,0,0,0,0,1909.8601,2048.5706,1891.491,0,0,1744.0471,0,0,0,0,0,
1759,326.8786192227989,53.777645,,,,,,,,,,,0,0,0,0,0,0,1979.0107,0,2070.2954,1735.558,0,1125.0137,0,2001.8441,0,0,2079.5793,1770.5305,1854.2675,0,0,1900.3481,1800.5718,0,0,1764.0961,0,0,0,0,0,0,0,0,0,0,0,0,0,2058.644,1308.898,0,0,2062.992,0,1651.2704,0,0,1841.5479,0,0,1766.5839,0,0,0,0,0,
1525,327.86900799751993,53.57,,,,,,,,,,,0,0,0,0,0,0,0,651.45245,0,0,0,0,0,682.17554,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,721.5593,0,0,0,0,0,0,0,0,629.6368,0,684.8297,0,0,
1443,327.8744153313165,53.494495,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,631.8846,626.019,0,0,611.05066,694.5976,0,0,0,0,675.9774,0,693.0602,0,702.19025,707.26807,0,0,0,0,0,0,0,0,0,0,698.2916,0,0,0,0,0,736.00684,0,0,0,
1183,327.8761146218464,53.313,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,600.8107,0,0,0,0,640.6793,0,0,0,0,0,0,0,0,698.6845,0,0,645.4887,0,0,0,696.0726,0,0,0,0,0,0,0,0,0,0,
1983,327.876853582064,53.96099,,,,,,,,,,,661.93036,616.4966,0,0,751.5299,581.2818,702.73456,0,0,0,0,0,0,0,732.8611,756.52563,756.09644,631.6129,707.30206,575.66754,738.1164,679.2703,678.92255,755.51294,692.1772,670.62506,0,0,793.1213,0,0,723.11346,0,716.45013,0,0,733.0419,752.74896,0,0,0,663.89703,681.41907,0,735.0487,593.594,0,0,675.1275,663.1033,0,0,0,750.2409,0,681.7872,0,
1584,327.877661009584,53.634407,,,,,,,,,,,0,628.41846,0,0,699.4658,561.1896,684.6123,0,0,602.90125,603.41907,0,0,0,0,704.4253,0,0,636.00555,0,0,0,0,635.72375,0,588.6927,0,627.25006,0,0,0,692.813,0,699.97156,590.09906,0,0,0,0,700.4819,0,0,0,0,675.16705,0,0,0,0,0,0,609.9186,0,0,0,0,0,
1721,327.87887808429866,53.731564,,,,,,,,,,,0,0,0,0,0,561.5561,0,646.0438,703.3122,612.5593,0,0,0,0,0,699.27985,0,0,0,0,0,0,623.94604,651.27167,0,0,719.44916,691.0647,0,0,0,0,618.09674,0,609.407,0,0,0,0,731.6525,0,0,644.7561,0,0,596.2962,0,0,671.2442,0,0,0,628.168,0,0,0,0,
1785,327.8794989218064,53.805,,,,,,,,,,,661.6136,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,644.5414,0,531.6437,0,0,0,0,0,610.4848,0,0,0,0,0,0,0,711.2864,600.1625,0,0,0,0,0,0,0,648.6868,0,698.6241,0,675.2455,0,0,639.02814,0,0,0,0,0,0,0,
1842,327.88345325784843,53.86846,,,,,,,,,,,0,661.0098,0,0,683.81824,587.4325,678.36646,0,793.353,609.1697,0,0,0,694.5485,0,0,0,0,641.6149,0,729.86304,660.05066,639.57733,688.3867,0,0,0,652.2553,0,0,645.218,0,610.1769,0,606.16705,693.5865,0,0,0,731.48706,0,613.4838,0,709.9853,0,576.78394,0,687.11017,651.8231,0,568.2936,617.05884,0,814.56586,0,0,0,
1285,327.88462476476053,53.405415,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,698.20825,0,606.6061,645.559,544.59595,0,0,640.3511,0,0,0,0,0,711.27234,0,0,0,0,701.69794,0,0,0,0,0,0,0,0,0,705.78296,704.92676,0,0,712.22064,0,0,0,0,617.54236,0,0,652.6875,0,
1925,328.87178637148764,53.95348,,,,,,,,,,,0,531.73584,0,0,561.117,0,0,543.85516,0,0,0,0,0,559.05756,0,569.5041,0,0,0,0,598.712,0,511.457,557.6348,0,534.0935,590.01733,0,582.745,0,0,563.56067,0,0,0,0,0,581.4593,607.26807,0,0,0,529.7708,594.4737,570.20825,0,0,557.8192,558.54034,564.22064,0,0,528.6198,0,0,549.65186,575.4318,
1473,328.87352581785257,53.53,,,,,,,,,,,0,0,0,0,532.2396,0,0,0,0,505.16052,0,0,0,0,551.4838,574.4011,0,0,0,0,578.36615,0,506.02255,0,0,0,579.40735,0,568.19775,0,0,0,0,553.764,0,0,0,0,561.9631,0,0,0,0,0,0,0,535.1141,0,0,0,0,0,512.77966,0,569.8016,537.36285,0,
1291,328.87428178090823,53.412003,,,,,,,,,,,0,0,0,0,0,0,524.53284,532.0157,0,0,0,0,0,0,0,0,0,0,490.9722,0,0,0,0,525.7901,0,487.90488,583.0075,0,0,0,0,518.52075,0,0,0,0,543.5682,566.0899,0,0,0,0,0,0,548.6312,0,0,538.0778,527.67737,0,0,0,0,564.8951,533.98694,0,612.9016,
1558,328.87856260696543,53.60667,,,,,,,,,,,0,0,0,0,0,0,0,0,0,494.14188,0,0,0,0,0,0,0,0,0,0,0,0,522.36975,0,0,478.76462,0,0,0,0,0,561.22327,0,0,0,0,0,0,0,598.97186,0,0,532.9101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1727,328.8800880892675,53.736538,,,,,,,,,,,0,0,0,0,556.1896,0,554.5868,0,0,553.3753,0,0,0,567.6348,540.26874,564.83,0,0,523.7784,0,0,0,0,548.7244,0,0,0,0,0,0,498.9529,0,0,0,0,0,0,0,576.2749,0,0,0,0,0,0,0,545.52106,604.0889,0,0,0,0,0,0,0,0,587.27295,
1614,328.8807903383611,53.668335,,,,,,,,,,,0,526.54266,0,0,0,0,0,0,0,0,0,0,0,0,534.9915,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,542.0938,0,0,0,0,0,545.1697,0,0,0,0,0,0,551.81854,538.0343,0,0,0,514.2004,0,0,0,0,575.56525,535.9997,0,0,
1166,328.88274983013565,53.288334,,,,,,,,,,,0,0,0,0,0,0,0,0,559.3158,0,0,0,0,0,0,0,547.61816,0,0,0,553.9778,0,0,542.3125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,535.30634,0,538.9771,0,0,0,0,0,0,0,0,0,0,
1791,328.88350796356906,53.81,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,531.4809,0,0,559.0477,0,0,0,557.1618,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1856,328.89414059658026,53.871765,,,,,,,,,,,0,0,0,0,0,0,537.3913,0,1321.694,511.93527,0,0,0,0,559.1801,0,596.4946,0,515.782,0,0,0,0,0,0,0,571.5642,0,582.728,0,506.02975,535.8048,0,565.14905,0,0,556.81006,0,0,608.0049,0,0,0,0,0,0,586.06213,0,718.29224,0,0,0,0,1261.1099,0,528.5917,0,
1941,330.9096322715998,53.95871,,,,,,,,,,,1021.7522,0,789.96075,750.85254,1135.7117,0,1095.6659,0,0,993.6394,952.3655,0,811.9974,0,1125.4633,1101.376,1105.5842,998.50574,1034.5162,0,0,0,1012.62274,1083.2955,1022.9147,1015.69073,1059.5264,1046.4191,1158.9784,0,997.11475,1096.9883,0,1139.5669,959.2249,1178.746,0,1185.2468,1173.8748,1177.698,833.3753,1018.8454,0,1117.4272,1153.4645,0,1075.6891,1124.1141,1050.7247,1085.8983,0,0,1003.91895,0,0,1088.3733,1137.3658,
1192,330.9103263475448,53.31875,,,,,,,,,,,0,0,0,0,0,0,1040.0765,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1090.2798,1039.0298,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,986.0222,0,0,0,0,
1700,330.910458467538,53.718006,,,,,,,,,,,0,0,0,0,0,0,0,1073.9242,0,960.70807,0,0,0,0,0,0,0,0,0,0,0,1022.76526,989.7594,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1036.3772,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1475,330.9111741982494,53.541252,,,,,,,,,,,0,0,784.6293,0,0,0,1064.2867,0,0,991.44037,0,0,766.53284,0,1071.8323,0,1158.6727,0,0,814.18274,0,0,0,0,0,0,1049.7865,953.4534,0,787.37396,949.77673,0,0,1076.964,0,1113.2164,0,0,0,0,741.2292,0,0,0,0,886.6038,1072.8058,1105.3789,0,974.9879,813.42664,0,0,0,1047.6055,0,0,
1764,330.9128453255708,53.781876,,,,,,,,,,,982.01764,0,760.864,0,0,0,1067.2219,1026.8617,1134.3073,0,0,0,750.27985,0,1109.0657,1066.2844,1107.0013,951.39294,0,0,1100.1605,1050.0664,0,1062.0226,0,0,1032.5244,977.85455,0,811.83984,987.6008,0,0,1076.2883,997.3462,1125.8068,1040.5558,0,0,0,0,0,0,0,0,0,0,0,0,0,0,953.2739,0,1090.677,0,1054.2991,0,
1600,330.91401174903336,53.651566,,,,,,,,,,,980.1481,1062.0095,0,0,0,0,1046.5233,1024.8654,0,0,0,661.4358,0,1103.4452,0,0,0,0,1013.3279,0,0,0,0,0,0,0,0,0,0,0,947.49786,1045.6705,960.47076,0,928.39,0,0,0,1099.8293,0,0,0,0,1095.6208,0,897.86206,0,0,0,0,0,0,0,0,1052.032,0,1079.862,
1814,330.91566425774465,53.869526,,,,,,,,,,,0,1009.286,0,740.10394,0,0,1091.0045,0,1091.3861,974.27167,0,677.75775,743.71594,0,1066.3583,0,0,978.1167,0,809.7558,0,0,0,0,1008.5152,0,1039.609,0,0,0,943.4658,0,0,0,972.7519,0,0,1085.541,0,0,0,0,0,0,1062.185,888.5917,1037.0719,0,0,0,860.93036,1010.338,0,1119.7397,0,0,0,
1280,330.9177310591259,53.39954,,,,,,,,,,,0,0,781.6705,0,0,0,0,0,0,0,0,0,0,0,0,0,1092.149,974.3769,1012.49164,0,0,0,965.6306,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,741.38184,0,1012.981,1103.6809,1081.694,0,1041.5126,1174.0265,0,0,0,0,0,0,0,0,0,
713,339.0617929843654,52.82527,,,,,,,,,,,0,0,0,0,650.0559,0,814.92413,677.6247,0,495.43445,0,0,0,0,0,0,0,0,0,0,0,470.8349,0,0,514.6417,553.57996,499.68747,454.36777,661.29877,0,0,0,0,882.034,0,422.08337,0,0,0,696.98694,0,0,0,0,0,0,652.3155,595.19257,0,0,0,0,615.1775,0,491.2759,636.8483,610.3658,
27,339.1071419631166,49.65167,,,,,,,,,,,0,0,0,0,0,0,0,0,650.5479,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,472.0255,0,0,0,0,655.5116,0,0,0,
1908,340.87709515334,53.95477,,,,,,,,,,,0,1307.3861,0,967.1229,1438.5527,1116.5057,1375.4417,1370.2106,0,1261.1487,1209.6522,831.67737,0,1455.3357,0,1420.1036,1622.5574,1276.2952,1347.7594,1095.8467,1497.4025,1308.404,1334.9379,1491.9088,1263.5492,1244.867,1398.5927,1259.4485,0,1073.6705,1325.1484,1504.6394,0,1473.3203,0,1475.2484,1431.018,1509.3518,1385.6316,1449.2118,1031.7454,1310.0696,1316.6254,1464.1775,1412.0464,1140.6606,0,1395.9137,0,1340.7518,1164.1399,0,1355.1396,0,1469.0366,1425.3792,1464.5184,
1052,340.8769320025223,53.13667,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,942.06506,1331.2909,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,948.90125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1750,340.87804503783275,53.77,,,,,,,,,,,0,0,0,925.18146,0,0,0,0,0,1236.8977,0,858.79175,0,0,0,0,0,0,0,1007.02716,1363.5518,0,0,0,0,0,0,0,0,0,1222.3665,0,0,0,1147.8911,0,0,0,0,1448.0206,0,0,0,0,1379.963,0,1359.4666,0,0,0,0,0,0,0,0,0,0,
1299,340.8801167650983,53.42285,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,994.5371,0,0,1296.0592,0,1218.2527,0,0,1204.6221,1397.473,0,0,0,1296.3446,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1047.138,0,0,0,0,0,0,
1639,340.880431976524,53.69591,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,838.9127,0,0,0,0,0,0,0,0,0,1229.5574,0,0,0,0,0,0,0,975.2939,0,1399.6774,0,0,1147.3485,0,0,1400.1562,1348.1611,0,0,1272.6871,0,0,0,0,1320.5214,0,1302.1732,1270.6143,0,0,0,0,0,0,0,
1808,340.88211468326824,53.832146,,,,,,,,,,,1266.3037,1263.429,1023.74695,0,0,0,1325.3658,0,1433.503,0,0,0,973.4737,0,0,0,1450.6875,1215.4594,0,0,0,0,0,0,0,0,0,0,0,1026.8385,0,0,0,1365.1818,0,0,0,0,0,0,0,0,0,0,0,0,1328.2328,0,0,0,1044.6682,1222.6417,1312.5498,0,0,0,0,
1538,340.8825962558086,53.58214,,,,,,,,,,,0,1238.0134,0,929.30664,0,0,0,1281.1919,0,0,0,0,0,0,1341.1707,0,1432.7617,0,0,0,0,0,0,0,0,1220.0758,0,0,1377.1611,974.6159,0,0,1257.4266,0,0,0,1366.6388,1395.0259,0,0,949.4119,0,0,0,0,0,0,1314.7021,0,0,0,0,0,0,0,1305.8693,0,
1465,340.88909488699744,53.516666,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,1367.185,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,996.2449,0,0,0,0,0,0,0,0,0,0,1198.375,0,0,0,0,0,
1379,341.875280625859,53.478336,,,,,,,,,,,0,0,0,0,0,0,500.26184,0,0,0,0,0,0,0,0,521.8735,0,0,0,0,537.102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,469.14777,518.17944,0,0,0,0,0,0,0,0,0,507.5371,0,0,0,
1921,341.87923928845584,53.950382,,,,,,,,,,,0,0,0,0,0,0,0,0,528.9058,0,0,0,0,0,0,535.3544,559.6724,0,0,0,0,491.59726,0,555.8565,0,0,0,0,549.38934,0,0,634.7179,0,0,0,532.0304,549.0438,0,551.67114,0,0,0,0,562.3086,0,0,560.99414,0,0,0,0,0,0,589.6388,0,0,0,
1901,341.87926479046763,53.8925,,,,,,,,,,,0,0,0,0,0,0,561.6038,0,0,0,0,0,0,558.58124,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,522.6688,0,567.50964,0,0,0,559.9147,0,0,0,0,489.83295,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1278,341.8806817141116,53.39375,,,,,,,,,,,0,0,0,0,0,0,0,0,525.184,0,0,0,0,0,0,0,0,0,0,0,0,475.5832,0,0,0,0,0,0,0,0,0,490.11865,0,0,0,0,0,0,520.43414,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
